Data do Leilão,Data de Vencimento,Taxa (%),Quantidade Aceita,Valor Aceito (R$),Tipo de Título,Preço de Emissão (R$),Dias Úteis,Data de Liquidação,Título,Preço Calculado (R$),Diferença
2018-01-18,2029-01-01,10.1049,500000,501501461.12,NTN-F,1003.00292224,2750,2018-01-19,F29,1000.8754026371874,2.1275196028125265
2018-01-24,2025-01-01,9.6899,300000,307022817.66,NTN-F,1023.4093922000001,1743,2018-01-25,F25,1022.9434335752646,0.4659586247354355
2018-01-24,2029-01-01,10.0198,76300,76903687.58,NTN-F,1007.9120259501966,2746,2018-01-25,F29,1007.7526421387919,0.15938381140472302
2018-01-31,2019-01-01,0.0,0,0.0,NTN-F,,229,2018-02-01,F19,1097.6176963403032,
2018-02-01,2029-01-01,9.8698,300000,305960459.07,NTN-F,1019.8681968999999,2740,2018-02-02,F29,1019.5610740039076,0.30712289609232357
2018-02-01,2025-01-01,9.5579,500000,516040851.23,NTN-F,1032.08170246,1737,2018-02-02,F25,1031.5635242477708,0.5181782122292589
2018-02-08,2025-01-01,9.594,750000,774074330.1,NTN-F,1032.0991068,1732,2018-02-09,F25,1031.690952347623,0.4081544523771754
2018-02-08,2029-01-01,9.8749,150000,153170295.0,NTN-F,1021.1353,2735,2018-02-09,F29,1021.1416526171831,-0.006352617183097209
2018-02-15,2025-01-01,9.6729,750000,772026715.6,NTN-F,1029.3689541333333,1729,2018-02-16,F25,1029.0270249810774,0.34192915225594334
2018-02-15,2029-01-01,10.0188,500000,506683038.65,NTN-F,1013.3660772999999,2732,2018-02-16,F29,1013.1758846879759,0.1901926120240205
2018-02-22,2025-01-01,9.6749,500000,515435003.34,NTN-F,1030.87000668,1724,2018-02-23,F25,1030.8183016778498,0.051705002150129076
2018-02-22,2029-01-01,10.0249,500000,507662921.86,NTN-F,1015.3258437200001,2727,2018-02-23,F29,1014.7139196244876,0.6119240955124496
2018-03-01,2029-01-01,9.7738,500000,516369618.97,NTN-F,1032.73923794,2722,2018-03-02,F29,1032.574119923056,0.16511801694400674
2018-03-01,2025-01-01,9.4349,750000,783389157.19,NTN-F,1044.5188762533335,1719,2018-03-02,F25,1044.2474243696893,0.2714518836442039
2018-03-08,2025-01-01,9.3779,1000000,1049287690.68,NTN-F,1049.28769068,1714,2018-03-09,F25,1048.878116659815,0.4095740201848912
2018-03-08,2029-01-01,9.7298,500000,518838956.14,NTN-F,1037.6779122799999,2717,2018-03-09,F29,1037.3132891208513,0.36462315914855026
2018-03-15,2029-01-01,9.6699,500000,521699301.82,NTN-F,1043.39860364,2712,2018-03-16,F29,1043.088567137652,0.3100365023478844
2018-03-15,2025-01-01,9.3579,750000,789041252.53,NTN-F,1052.0550033733332,1709,2018-03-16,F25,1051.714349169375,0.34065420395813817
2018-03-22,2029-01-01,9.5489,500000,526688017.19,NTN-F,1053.37603438,2707,2018-03-23,F29,1052.8588879529016,0.5171464270983961
2018-03-22,2025-01-01,9.2449,750000,794589218.47,NTN-F,1059.4522912933335,1704,2018-03-23,F25,1059.0697368894675,0.38255440386592454
2018-03-29,2025-01-01,9.2649,750000,795218784.5,NTN-F,1060.2917126666666,1699,2018-03-30,F25,1059.957473546816,0.33423911985073573
2018-03-29,2029-01-01,9.6499,500000,524255986.4,NTN-F,1048.5119728,2702,2018-03-30,F29,1048.2077912792415,0.30418152075844773
2018-04-05,2025-01-01,9.2773,750000,795932011.8,NTN-F,1061.2426824,1695,2018-04-06,F25,1060.848372149055,0.39431025094495453
2018-04-05,2029-01-01,9.6649,500000,524409521.32,NTN-F,1048.81904264,2698,2018-04-06,F29,1048.7736778394376,0.04536480056231085
2018-04-12,2025-01-01,9.3199,750000,795663423.32,NTN-F,1060.8845644266667,1690,2018-04-13,F25,1060.6612303587979,0.22333406786879095
2018-04-12,2029-01-01,9.7399,750000,784814022.5,NTN-F,1046.4186966666666,2693,2018-04-13,F29,1045.8803513337884,0.5383453328781798
2018-04-19,2029-01-01,9.7179,500000,524792193.82,NTN-F,1049.58438764,2688,2018-04-20,F29,1049.218260169369,0.3661274706309996
2018-04-19,2025-01-01,9.3038,750000,797825416.05,NTN-F,1063.7672214,1685,2018-04-20,F25,1063.3128699501349,0.45435144986504383
2018-04-26,2025-01-01,9.5039,300000,316813593.72,NTN-F,1056.0453124,1680,2018-04-27,F25,1055.640608490079,0.4047039099209542
2018-04-26,2029-01-01,9.9073,54000,56123204.75,NTN-F,1039.3186064814815,2683,2018-04-27,F29,1039.1385094588168,0.1800970226647678
2018-05-03,2029-01-01,9.8399,150000,156762566.41,NTN-F,1045.0837760666666,2679,2018-05-04,F29,1044.9452772653353,0.13849880133125225
2018-05-03,2025-01-01,9.4299,500000,530352260.5,NTN-F,1060.704521,1676,2018-05-04,F25,1060.6745296300098,0.02999136999028451
2018-05-10,2025-01-01,9.68,300000,315304342.75,NTN-F,1051.0144758333333,1671,2018-05-11,F25,1050.797209903447,0.2172659298862527
2018-05-10,2029-01-01,10.0949,150000,154649550.19,NTN-F,1030.9970012666668,2674,2018-05-11,F29,1030.9753743581946,0.021626908472171635
2018-05-17,2029-01-01,10.0999,150000,154932637.69,NTN-F,1032.8842512666668,2669,2018-05-18,F29,1032.6363937151461,0.2478575515206103
2018-05-17,2025-01-01,9.7238,300000,315329172.14,NTN-F,1051.0972404666666,1666,2018-05-18,F25,1050.6868274795756,0.4104129870909219
2018-05-24,2029-01-01,10.8399,50000,49526292.17,NTN-F,990.5258434,2664,2018-05-25,F29,990.5286933725397,-0.0028499725397068687
2018-05-24,2025-01-01,10.3699,50000,51162832.1,NTN-F,1023.256642,1661,2018-05-25,F25,1023.2610763161063,-0.004434316106198821
2018-05-28,2029-01-01,11.1161,80000,77998714.86,NTN-F,974.98393575,2662,2018-05-29,F29,975.6161372911752,-0.6322015411751636
2018-05-28,2027-01-01,10.9509,87000,86155640.0,NTN-F,990.2947126436782,2162,2018-05-29,F27,990.8735440508603,-0.5788314071821787
2018-05-28,2025-01-01,10.6399,115500,116875293.28,NTN-F,1011.9073011255412,1659,2018-05-29,F25,1012.150146293847,-0.24284516830584835
2018-05-29,2029-01-01,11.1111,120000,117143500.44,NTN-F,976.195837,2661,2018-05-30,F29,976.3054778471803,-0.10964084718034428
2018-05-29,2025-01-01,10.64,320500,324522909.59,NTN-F,1012.55198,1658,2018-05-30,F25,1012.551962179807,1.78201929657007e-05
2018-05-29,2027-01-01,10.97,309500,306451318.2,NTN-F,990.1496549273021,2161,2018-05-30,F27,990.313379440432,-0.16372451312986414
2018-05-30,2025-01-01,11.2,398000,393317405.44,NTN-F,988.2346870351759,1657,2018-05-31,F25,988.8995467280776,-0.6648596929017003
2018-05-30,2027-01-01,11.556,370600,355984851.38,NTN-F,960.5635493254182,2160,2018-05-31,F27,961.6729226306802,-1.109373305262011
2018-05-30,2029-01-01,11.7486,330000,310643023.41,NTN-F,941.3424951818182,2660,2018-05-31,F29,941.8428530812671,-0.5003578994488862
2018-06-01,2025-01-01,0.0,0,0.0,NTN-F,,1656,2018-06-02,F25,1683.323874382122,
2018-06-01,2027-01-01,0.0,0,0.0,NTN-F,,2159,2018-06-02,F27,1878.5592670627284,
2018-06-01,2029-01-01,0.0,0,0.0,NTN-F,,2659,2018-06-02,F29,2073.7946597433347,
2018-06-04,2025-01-01,0.0,0,0.0,NTN-F,,1655,2018-06-05,F25,1683.323874382122,
2018-06-04,2027-01-01,0.0,0,0.0,NTN-F,,2158,2018-06-05,F27,1878.5592670627284,
2018-06-04,2029-01-01,0.0,0,0.0,NTN-F,,2658,2018-06-05,F29,2073.7946597433347,
2018-06-05,2025-01-01,11.116,70000,69559106.54,NTN-F,993.7015220000001,1654,2018-06-06,F25,993.701521824631,1.753691094563692e-07
2018-06-05,2029-01-01,11.68,31000,29349162.89,NTN-F,946.74719,2657,2018-06-06,F29,946.747185519766,4.48023399712838e-06
2018-06-05,2027-01-01,11.47,300000,290064995.9,NTN-F,966.8833196666666,2157,2018-06-06,F27,967.1058699077562,-0.22255024108960697
2018-06-06,2027-01-01,12.13,100000,93612776.7,NTN-F,936.1277670000001,2156,2018-06-07,F27,936.1277468669086,2.0133091425122984e-05
2018-06-06,2029-01-01,0.0,0,0.0,NTN-F,,2656,2018-06-07,F29,2073.7946597433347,
2018-06-06,2025-01-01,11.65,349000,339158454.19,NTN-F,971.8007283381089,1653,2018-06-07,F25,971.8594332449214,-0.058704906812522495
2018-06-07,2029-01-01,11.8961,150000,140419787.25,NTN-F,936.131915,2655,2018-06-08,F29,936.1318922704087,2.2729591364623047e-05
2018-06-07,2025-01-01,0.0,0,0.0,NTN-F,,1652,2018-06-08,F25,1683.323874382122,
2018-06-07,2027-01-01,11.66,132150,126698187.29,NTN-F,958.7452689368142,2155,2018-06-08,F27,958.7452484444639,2.049235035883612e-05
2018-06-08,2027-01-01,0.0,0,0.0,NTN-F,,2154,2018-06-09,F27,1878.5592670627284,
2018-06-08,2029-01-01,12.091,168000,155636085.36,NTN-F,926.4052700000001,2654,2018-06-09,F29,926.4104053110677,-0.005135311067647308
2018-06-08,2025-01-01,0.0,0,0.0,NTN-F,,1651,2018-06-09,F25,1683.323874382122,
2018-06-11,2029-01-01,0.0,0,0.0,NTN-F,,2653,2018-06-12,F29,2073.7946597433347,
2018-06-11,2027-01-01,11.37,780000,759457473.06,NTN-F,973.663427,2153,2018-06-12,F27,973.6634057744282,2.122557179973228e-05
2018-06-11,2025-01-01,0.0,0,0.0,NTN-F,,1650,2018-06-12,F25,1683.323874382122,
2018-06-12,2025-01-01,0.0,0,0.0,NTN-F,,1649,2018-06-13,F25,1683.323874382122,
2018-06-12,2029-01-01,0.0,0,0.0,NTN-F,,2652,2018-06-13,F29,2073.7946597433347,
2018-06-12,2023-01-01,0.0,0,0.0,NTN-F,,1146,2018-06-13,F23,1488.0884817015158,
2018-06-13,2025-01-01,0.0,0,0.0,NTN-F,,1648,2018-06-14,F25,1683.323874382122,
2018-06-13,2023-01-01,0.0,0,0.0,NTN-F,,1145,2018-06-14,F23,1488.0884817015158,
2018-06-13,2029-01-01,0.0,0,0.0,NTN-F,,2651,2018-06-14,F29,2073.7946597433347,
2018-06-14,2025-01-01,0.0,0,0.0,NTN-F,,1647,2018-06-15,F25,1683.323874382122,
2018-06-14,2029-01-01,0.0,0,0.0,NTN-F,,2650,2018-06-15,F29,2073.7946597433347,
2018-06-14,2023-01-01,0.0,0,0.0,NTN-F,,1144,2018-06-15,F23,1488.0884817015158,
2018-06-15,2023-01-01,0.0,0,0.0,NTN-F,,1143,2018-06-16,F23,1488.0884817015158,
2018-06-15,2029-01-01,12.1899,900000,831087159.3,NTN-F,923.430177,2649,2018-06-16,F29,923.4352642878027,-0.005087287802780338
2018-06-15,2025-01-01,11.8199,300000,290377386.6,NTN-F,967.9246220000001,1646,2018-06-16,F25,967.9286501532631,-0.004028153262993328
2018-06-18,2029-01-01,12.1399,31000,28718768.43,NTN-F,926.4118848387096,2648,2018-06-19,F29,926.4169937302713,-0.005108891561690143
2018-06-18,2027-01-01,12.0099,146000,137952324.14,NTN-F,944.8789324657533,2148,2018-06-19,F27,945.1232356690721,-0.24430320331873645
2018-06-18,2025-01-01,0.0,0,0.0,NTN-F,,1645,2018-06-19,F25,1683.323874382122,
2018-06-19,2025-01-01,11.64,125000,121971716.57,NTN-F,975.77373256,1644,2018-06-20,F25,976.1005194540705,-0.32678689407055117
2018-06-19,2029-01-01,12.1,150000,139333327.5,NTN-F,928.88885,2647,2018-06-20,F29,928.8888270571183,2.2942881741983e-05
2018-06-20,2029-01-01,0.0,0,0.0,NTN-F,,2646,2018-06-21,F29,2073.7946597433347,
2018-06-20,2025-01-01,0.0,0,0.0,NTN-F,,1643,2018-06-21,F25,1683.323874382122,
2018-06-21,2029-01-01,0.0,0,0.0,NTN-F,,2645,2018-06-22,F29,2073.7946597433347,
2018-06-21,2025-01-01,0.0,0,0.0,NTN-F,,1642,2018-06-22,F25,1683.323874382122,
2018-06-22,2023-01-01,0.0,0,0.0,NTN-F,,1138,2018-06-23,F23,1488.0884817015158,
2018-06-22,2029-01-01,0.0,0,0.0,NTN-F,,2644,2018-06-23,F29,2073.7946597433347,
2018-06-22,2025-01-01,11.7189,200000,194816443.2,NTN-F,974.0822159999999,1641,2018-06-23,F25,974.167508488478,-0.08529248847810322
2018-06-25,2029-01-01,0.0,0,0.0,NTN-F,,2643,2018-06-26,F29,2073.7946597433347,
2018-06-25,2025-01-01,11.638,200000,195574347.95,NTN-F,977.87173975,1640,2018-06-26,F25,977.8896268973158,-0.017887147315832408
2018-06-27,2029-01-01,0.0,0,0.0,NTN-F,,2641,2018-06-28,F29,2073.7946597433347,
2018-06-27,2025-01-01,0.0,0,0.0,NTN-F,,1638,2018-06-28,F25,1683.323874382122,
2018-06-29,2029-01-01,0.0,0,0.0,NTN-F,,2639,2018-06-30,F29,2073.7946597433347,
2018-06-29,2025-01-01,0.0,0,0.0,NTN-F,,1636,2018-06-30,F25,1683.323874382122,
2018-07-04,2029-01-01,0.0,0,0.0,NTN-F,,2636,2018-07-05,F29,2024.9858115731831,
2018-07-04,2027-01-01,0.0,0,0.0,NTN-F,,2136,2018-07-05,F27,1829.7504188925768,
2018-07-04,2025-01-01,0.0,0,0.0,NTN-F,,1633,2018-07-05,F25,1634.5150262119705,
2018-08-02,2025-01-01,10.9247,10000,9700240.0,NTN-F,970.024,1612,2018-08-03,F25,970.0281229058996,-0.004122905899635043
2018-08-02,2029-01-01,11.315,10000,9346956.08,NTN-F,934.695608,2615,2018-08-03,F29,934.6956060746089,1.9253910750194336e-06
2018-08-09,2025-01-01,0.0,0,0.0,NTN-F,,1607,2018-08-10,F25,1634.5150262119705,
2018-08-09,2029-01-01,11.4229,50000,46540151.5,NTN-F,930.80303,2610,2018-08-10,F29,930.8084238225933,-0.005393822593305231
2018-08-16,2029-01-01,11.593,50000,46183063.85,NTN-F,923.661277,2605,2018-08-17,F29,923.6612548440628,2.215593724486098e-05
2018-08-16,2025-01-01,11.1249,10100,9753351.59,NTN-F,965.6783752475247,1602,2018-08-17,F25,965.6742927680385,0.004082479486214652
2018-08-23,2025-01-01,0.0,0,0.0,NTN-F,,1597,2018-08-24,F25,1634.5150262119705,
2018-08-23,2029-01-01,12.1449,50000,44853584.52,NTN-F,897.0716904000001,2600,2018-08-24,F29,896.921008621503,0.15068177849707354
2018-08-30,2029-01-01,12.3379,50000,44470292.35,NTN-F,889.405847,2595,2018-08-31,F29,889.2306292042583,0.1752177957416734
2018-08-30,2025-01-01,11.9749,10000,9354940.01,NTN-F,935.494001,1592,2018-08-31,F25,935.4971242519712,-0.003123251971146601
2018-09-06,2025-01-01,12.13,25000,23288751.45,NTN-F,931.5500579999999,1587,2018-09-07,F25,931.550058902937,-9.029371312863077e-07
2018-09-06,2029-01-01,12.4229,50000,44352400.4,NTN-F,887.048008,2590,2018-09-07,F29,887.0529475118713,-0.004939511871270952
2018-09-13,2025-01-01,0.0,0,0.0,NTN-F,,1583,2018-09-14,F25,1634.5150262119705,
2018-09-13,2029-01-01,12.4299,50000,44427479.7,NTN-F,888.5495940000001,2586,2018-09-14,F29,888.3562423694075,0.19335163059258775
2018-09-20,2029-01-01,11.9849,50000,45643530.2,NTN-F,912.8706040000001,2581,2018-09-21,F29,912.8757219760223,-0.005117976022233961
2018-09-20,2025-01-01,11.65,50000,47709979.3,NTN-F,954.199586,1578,2018-09-21,F25,954.1995859498024,5.0197513701277785e-08
2018-09-27,2025-01-01,0.0,0,0.0,NTN-F,,1573,2018-09-28,F25,1634.5150262119705,
2018-09-27,2029-01-01,11.545,50000,46897410.65,NTN-F,937.948213,2576,2018-09-28,F29,937.9481903698529,2.2630147100244358e-05
2018-10-04,2025-01-01,0.0,0,0.0,NTN-F,,1568,2018-10-05,F25,1634.5150262119705,
2018-10-04,2029-01-01,11.3488,50000,47526050.0,NTN-F,950.521,2571,2018-10-05,F29,950.5212811145469,-0.00028111454696500005
2018-10-11,2029-01-01,10.8087,10000,9824563.28,NTN-F,982.456328,2566,2018-10-12,F29,982.456304409305,2.3590695036546094e-05
2018-10-11,2025-01-01,10.3187,10000,10152506.79,NTN-F,1015.2506789999999,1563,2018-10-12,F25,1015.2506619488111,1.7051188820005336e-05
2018-10-18,2029-01-01,10.2886,200000,202857008.42,NTN-F,1014.2850420999999,2562,2018-10-19,F29,1014.1695503542215,0.11549174577839949
2018-10-18,2025-01-01,9.8538,200000,207454296.74,NTN-F,1037.2714837,1559,2018-10-19,F25,1036.968346460425,0.30313723957510774
2018-10-25,2029-01-01,10.5429,150000,150248100.47,NTN-F,1001.6540031333333,2557,2018-10-26,F29,1001.2676502154251,0.3863529179081979
2018-10-25,2025-01-01,10.0349,100000,103106091.96,NTN-F,1031.0609196,1554,2018-10-26,F25,1031.0130575494677,0.04786205053233061
2018-11-01,2025-01-01,9.6579,300000,314941026.32,NTN-F,1049.8034210666667,1549,2018-11-02,F25,1049.4540129226195,0.3494081440471746
2018-11-01,2029-01-01,10.1729,189000,193815773.94,NTN-F,1025.4802853968254,2552,2018-11-02,F29,1024.9866073443727,0.4936780524526512
2018-11-08,2025-01-01,9.7989,150000,156719259.6,NTN-F,1044.795064,1545,2018-11-09,F25,1044.7950462399522,1.776004774001194e-05
2018-11-08,2029-01-01,10.3279,150000,152695478.16,NTN-F,1017.9698544,2548,2018-11-09,F29,1017.3870103935881,0.5828440064119604
2018-11-14,2029-01-01,10.4238,100000,101337511.68,NTN-F,1013.3751168000001,2544,2018-11-15,F29,1013.363748003329,0.01136879667114954
2018-11-14,2025-01-01,9.8837,100000,104267155.7,NTN-F,1042.6715570000001,1541,2018-11-15,F25,1042.652415251239,0.019141748761057897
2018-11-22,2025-01-01,9.4798,10000,10623181.58,NTN-F,1062.318158,1536,2018-11-23,F25,1062.3225796506797,-0.004421650679660161
2018-11-22,2029-01-01,0.0,0,0.0,NTN-F,,2539,2018-11-23,F29,2024.9858115731831,
2018-11-29,2029-01-01,10.0548,5000,5195747.57,NTN-F,1039.149514,2534,2018-11-30,F29,1039.155491087873,-0.005977087873134224
2018-11-29,2025-01-01,9.6,150000,158869550.61,NTN-F,1059.1303374000001,1531,2018-11-30,F25,1058.9293315469208,0.20100585307932306
2018-12-06,2025-01-01,9.6999,95000,100369691.93,NTN-F,1056.5230729473685,1526,2018-12-07,F25,1056.4886262424775,0.03444670489102464
2018-12-06,2029-01-01,10.1529,150000,155290764.9,NTN-F,1035.271766,2529,2018-12-07,F29,1035.277685003951,-0.0059190039510212955
2018-12-13,2025-01-01,9.5199,30000,31992313.44,NTN-F,1066.410448,1521,2018-12-14,F25,1066.3005342324154,0.10991376758465776
2018-12-13,2029-01-01,9.9588,150000,157331747.25,NTN-F,1048.878315,2524,2018-12-14,F29,1048.8843261610036,-0.006011161003698362
2019-01-03,2029-01-01,9.218,500000,525842267.33,NTN-F,1051.68453466,2511,2019-01-04,F29,1051.2058243901456,0.47871026985444587
2019-01-03,2025-01-01,8.8779,250000,262757500.0,NTN-F,1051.03,1508,2019-01-04,F25,1051.0341673402306,-0.004167340230651462
2019-01-10,2029-01-01,9.1129,500000,529901029.56,NTN-F,1059.80205912,2506,2019-01-11,F29,1059.8083299472644,-0.006270827264415857
2019-01-10,2025-01-01,8.7899,250000,264216914.47,NTN-F,1056.86765788,1503,2019-01-11,F25,1056.7994458860248,0.06821199397518285
2019-01-17,2029-01-01,9.269,255000,268236058.53,NTN-F,1051.906111882353,2501,2019-01-18,F29,1051.6354022532537,0.27070962909920127
2019-01-17,2025-01-01,8.9379,250000,263019090.2,NTN-F,1052.0763608,1498,2019-01-18,F25,1051.8859841249296,0.19037667507041078
2019-01-24,2025-01-01,8.7189,500000,531781782.9,NTN-F,1063.5635657999999,1493,2019-01-25,F25,1063.5560604012826,0.007505398717285061
2019-01-24,2029-01-01,9.049,750000,801052557.47,NTN-F,1068.0700766266666,2496,2019-01-25,F29,1067.613317877379,0.456758749287701
2019-01-31,2029-01-01,8.899,750000,809418080.25,NTN-F,1079.224107,2491,2019-02-01,F29,1079.2240834794457,2.3520554350398015e-05
2019-01-31,2025-01-01,8.5697,200000,214512326.64,NTN-F,1072.5616332,1488,2019-02-01,F25,1072.1090919433811,0.45254125661881517
2019-02-07,2025-01-01,8.6398,250000,267812288.05,NTN-F,1071.2491522,1483,2019-02-08,F25,1070.67161085525,0.5775413447499886
2019-02-07,2029-01-01,8.9679,500000,538508119.87,NTN-F,1077.01623974,2486,2019-02-08,F29,1076.5516726551575,0.4645670848424288
2019-02-14,2029-01-01,8.9829,325000,350277395.0,NTN-F,1077.7766,2481,2019-02-15,F29,1077.4129702893815,0.36362971061839744
2019-02-14,2025-01-01,8.6189,500000,536723787.2,NTN-F,1073.4475744,1478,2019-02-15,F25,1073.3800231267205,0.06755127327937771
2019-02-21,2029-01-01,9.02,500000,538548752.28,NTN-F,1077.0975045599998,2476,2019-02-22,F29,1076.851121751679,0.24638280832073178
2019-02-21,2025-01-01,8.6688,250000,268257308.03,NTN-F,1073.02923212,1473,2019-02-22,F25,1072.8902154371315,0.1390166828684869
2019-02-28,2029-01-01,9.0049,360000,388806475.14,NTN-F,1080.0179865,2471,2019-03-01,F29,1079.6734466074288,0.34453989257121975
2019-02-28,2025-01-01,8.6538,300000,322599408.3,NTN-F,1075.331361,1468,2019-03-01,F25,1075.3358425304893,-0.004481530489329089
2019-03-07,2025-01-01,8.7388,500000,536293268.5,NTN-F,1072.586537,1465,2019-03-08,F25,1072.5909894125991,-0.004452412599221134
2019-03-07,2029-01-01,9.055,500000,539098955.3,NTN-F,1078.1979106,2468,2019-03-08,F29,1077.5529496321924,0.6449609678074921
2019-03-14,2029-01-01,8.8049,300000,328768122.4,NTN-F,1095.8937413333333,2463,2019-03-15,F29,1095.6457535271122,0.24798780622109007
2019-03-14,2025-01-01,8.4555,750000,815544106.6,NTN-F,1087.3921421333334,1460,2019-03-15,F25,1087.1050116200615,0.2871305132719044
2019-03-21,2029-01-01,8.753,300000,330381833.21,NTN-F,1101.2727773666666,2458,2019-03-22,F29,1100.89054276159,0.3822346050765191
2019-03-21,2025-01-01,8.3598,151000,165145233.8,NTN-F,1093.6770450331126,1455,2019-03-22,F25,1093.19254271415,0.4845023189625408
2019-03-28,2025-01-01,8.7299,150000,161762718.85,NTN-F,1078.4181256666666,1450,2019-03-29,F25,1078.3477248808597,0.07040078580689624
2019-03-28,2029-01-01,9.0888,150000,162144750.0,NTN-F,1080.965,2453,2019-03-29,F29,1080.9649826659886,1.7334011317871045e-05
2019-04-04,2029-01-01,8.9599,500000,545740600.5,NTN-F,1091.481201,2448,2019-04-05,F29,1091.100143528157,0.3810574718429507
2019-04-04,2025-01-01,8.6049,300000,325797193.04,NTN-F,1085.9906434666668,1445,2019-04-05,F25,1085.687420215786,0.30322325088081925
2019-04-11,2029-01-01,8.9579,300000,328113460.9,NTN-F,1093.7115363333332,2443,2019-04-12,F29,1093.0882247403115,0.6233115930217537
2019-04-11,2025-01-01,8.6029,150000,163165091.4,NTN-F,1087.767276,1440,2019-04-12,F25,1087.5558735732666,0.2114024267334571
2019-04-18,2025-01-01,8.6099,300000,326757498.25,NTN-F,1089.1916608333333,1435,2019-04-19,F25,1089.0281786099986,0.1634822233347677
2019-04-18,2029-01-01,8.9979,750000,819625579.19,NTN-F,1092.8341055866667,2438,2019-04-19,F29,1092.3818083853744,0.4522972012923674
2019-04-25,2025-01-01,8.6139,150000,163573511.51,NTN-F,1090.4900767333334,1431,2019-04-26,F25,1090.2801482399848,0.20992849334857056
2019-04-25,2029-01-01,8.999,300000,328272400.58,NTN-F,1094.2413352666665,2434,2019-04-26,F29,1093.8063289264198,0.43500634024667306
2019-05-02,2029-01-01,9.0199,300000,328288358.67,NTN-F,1094.2945289000002,2430,2019-05-03,F29,1093.9678656088374,0.3266632911627312
2019-05-02,2025-01-01,8.6448,125700,137095187.68,NTN-F,1090.6538399363565,1427,2019-05-03,F25,1090.3507683730356,0.3030715633208274
2019-05-09,2029-01-01,8.84,500000,553700656.0,NTN-F,1107.401312,2425,2019-05-10,F29,1107.401287320998,2.467900185365579e-05
2019-05-09,2025-01-01,8.4789,150000,164936119.55,NTN-F,1099.5741303333334,1422,2019-05-10,F25,1099.4561807572006,0.11794957613278712
2019-05-16,2025-01-01,8.5289,150000,164900709.12,NTN-F,1099.3380608,1417,2019-05-17,F25,1099.029052870549,0.3090079294508996
2019-05-16,2029-01-01,8.92,500000,552139446.72,NTN-F,1104.27889344,2420,2019-05-17,F29,1104.1103341305868,0.16855930941324004
2019-05-23,2029-01-01,8.859,500000,555894091.02,NTN-F,1111.78818204,2415,2019-05-24,F29,1109.9046349991913,1.8835470408087076
2019-05-23,2025-01-01,8.4323,75700,83669813.15,NTN-F,1105.2815475561426,1412,2019-05-24,F25,1105.066319382747,0.21522817339564426
2019-05-30,2025-01-01,8.04,500000,562269262.27,NTN-F,1124.53852454,1407,2019-05-31,F25,1124.294431506575,0.24409303342508792
2019-05-30,2029-01-01,8.4639,318000,362082958.27,NTN-F,1138.625654937107,2410,2019-05-31,F29,1137.6289919657718,0.9966629713351267
2019-06-06,2025-01-01,7.7799,75300,85691310.71,NTN-F,1137.9988142098273,1402,2019-06-07,F25,1137.7703260309556,0.2284881788716575
2019-06-06,2029-01-01,8.249,300000,346293063.92,NTN-F,1154.3102130666666,2405,2019-06-07,F29,1153.8721158327744,0.438097233892222
2019-06-13,2025-01-01,7.4799,85050,98107369.55,NTN-F,1153.5258030570253,1397,2019-06-14,F25,1153.1879402191346,0.33786283789072513
2019-06-13,2029-01-01,7.965,500000,588027622.68,NTN-F,1176.0552453599998,2400,2019-06-14,F29,1175.1062788327101,0.9489665272897128
2019-06-19,2025-01-01,7.4547,300000,346767509.93,NTN-F,1155.8916997666668,1393,2019-06-20,F25,1155.6696388040073,0.22206096265949782
2019-06-19,2029-01-01,7.98,121000,142318583.67,NTN-F,1176.1866419008263,2396,2019-06-20,F29,1175.5005695805796,0.6860723202466943
2019-06-27,2025-01-01,7.1806,500000,585185916.22,NTN-F,1170.3718324400002,1388,2019-06-28,F25,1170.009186062789,0.36264637721114923
2019-06-27,2029-01-01,7.6198,750000,902234651.72,NTN-F,1202.9795356266668,2391,2019-06-28,F29,1202.499946214044,0.4795894126227722
2019-07-04,2029-01-01,7.2929,1000000,1178907725.0,NTN-F,1178.907725,2386,2019-07-05,F29,1178.9077002055642,2.4794435830699513e-05
2019-07-04,2025-01-01,6.9097,750000,852001134.48,NTN-F,1136.00151264,1383,2019-07-05,F25,1135.4537026614416,0.5478099785584618
2019-07-11,2029-01-01,7.25,695050,824365828.93,NTN-F,1186.0525558305158,2381,2019-07-12,F29,1183.686096776171,2.3664590543446593
2019-07-11,2025-01-01,6.7818,500000,571526938.51,NTN-F,1143.05387702,1378,2019-07-12,F25,1143.0029495281865,0.05092749181358158
2019-07-18,2025-01-01,6.87,500000,570269614.83,NTN-F,1140.53922966,1373,2019-07-19,F25,1140.3333535648467,0.20587609515337135
2019-07-18,2029-01-01,7.3193,1000000,1180400033.74,NTN-F,1180.40003374,2376,2019-07-19,F29,1180.2875922516666,0.1124414883333884
2019-07-25,2025-01-01,6.8174,252000,288405899.87,NTN-F,1144.4678566269843,1368,2019-07-26,F25,1144.3073855370335,0.16047108995076087
2019-07-25,2029-01-01,7.2685,1500000,1779411788.86,NTN-F,1186.2745259066667,2371,2019-07-26,F29,1185.6312047447304,0.6433211619362282
2019-08-01,2025-01-01,6.804,500000,573731435.07,NTN-F,1147.4628701400002,1363,2019-08-02,F25,1146.4340492351544,1.0288209048458157
2019-08-01,2029-01-01,7.2584,1500000,1783312206.14,NTN-F,1188.8748040933333,2366,2019-08-02,F29,1188.0169386410478,0.8578654522855231
